INCIDENT INFO,Longitude,Latitude,DewPoint,RelativeHumidity,WindDirection,WindSpeed,Visibility,Pressure,Weather,cluster_label
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0135619,50.9514873,2.7,49,17,20,32.2,89,Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-21.5,74,36,16,1.6,87.99, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0201525,50.95243856,-9.8,65,19,11,64.4,88.79,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0339123,50.94834193,-13.4,60,17,25,64.4,89.63,Cloudy ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0194871,50.95242843,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0189396,50.95238456,9.8,46,12,22,24.1,89.9,Mainly Clear ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0104736,50.95069552,11,31,11,19,48.3,88.72,32,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Northbound Deerfoot Trail approaching Anderson Road SE,-114.0191351,50.95242794,5.1,93,5,21,4.8,89.76, ,11
Heritage Drive and Heritage Meadows Road SE,-114.0293199,50.98665361,11.5,55,18,16,32.2,88.7,Clear ,11
Heritage Drive and Heritage Meadows Road SE,-114.0293199,50.98665361,11.5,55,18,16,32.2,88.7,Clear ,11
Heritage Drive and Heritage Meadows Road SE,-114.0293199,50.98665361,-21.1,47,18,3,48.3,89.57,Mostly Cloudy ,11
Heritage Drive and Heritage Meadows Road SE,-114.0293199,50.98665361,-21.1,47,18,3,48.3,89.57,Mostly Cloudy ,11
Southbound Macleod Trail approaching Heritage Drive SE,-114.0717063,50.98197342,12.1,48,10,8,24.1,88.5,26,9
Southbound Macleod Trail approaching Heritage Drive SE,-114.0717063,50.98197342,12.1,48,10,8,24.1,88.5,26,9
Southbound Macleod Trail approaching Heritage Drive SE,-114.0717141,50.98209514,12.1,48,10,8,24.1,88.5,26,9
Southbound Macleod Trail approaching Heritage Drive SE,-114.0717141,50.98209514,12.1,48,10,8,24.1,88.5,26,9
Eastbound 194 Avenue approaching Macleod Trail SE,-114.0488588,50.87363409,12.1,48,10,8,24.1,88.5,26,10
Southbound Macleod Trail and James McKevitt Road SW,-114.0724042,50.92160731,3.8,16,26,22,48.3,88.91,32,10
96 Avenue and Fairmount Drive SE,-114.0588391,50.96667505,6.1,19,23,16,48.3,88.96,32,9
Southampton Drive and Elbow Drive SW,-114.0847949,50.96064928,9.6,42,28,17,16.1,89.54,Mostly Cloudy ,9
Fish Creek Boulevard and Evercreek Bluffs Gate SW,-114.1233782,50.92140159,9.6,42,28,17,16.1,89.54,Mostly Cloudy ,9
Northbound Macleod Trail at Anderson Road SE,-114.0704521,50.94976659,8.3,34,25,13,64.4,89.38,25,9
Northbound Macleod Trail at Anderson Road SE,-114.0704521,50.94976659,8.3,34,25,13,64.4,89.38,25,9
Northbound Macleod Trail at Anderson Road SE,-114.0705864,50.94944835,-1.1,80,28,8,9.7,89.14,Haze ,9
Northbound Macleod Trail at Anderson Road SE,-114.0705864,50.94944835,-1.1,80,28,8,9.7,89.14,Haze ,9
Southbound Deerfoot Trail at Anderson Road SE,-114.0289203,50.95634183,3.4,17,15,18,48.3,89.28,30,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0289203,50.95634183,3.4,17,15,18,48.3,89.28,30,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0289203,50.95634183,3.4,17,15,18,48.3,89.28,30,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0289203,50.95634183,3.4,17,15,18,48.3,89.28,30,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0276626,50.95468207,-2.1,95,35,8,3.2,89.04, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0276626,50.95468207,-2.1,95,35,8,3.2,89.04, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0276626,50.95468207,-2.1,95,35,8,3.2,89.04, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0276626,50.95468207,-2.1,95,35,8,3.2,89.04, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0302268,50.95889219,-1.2,42,24,4,24.1,87.63,Mainly Clear ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0302268,50.95889219,-1.2,42,24,4,24.1,87.63,Mainly Clear ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0302268,50.95889219,-1.2,42,24,4,24.1,87.63,Mainly Clear ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0302268,50.95889219,-1.2,42,24,4,24.1,87.63,Mainly Clear ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0339123,50.94834193,1.1,97,17,7,2,88.76, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0339123,50.94834193,1.1,97,17,7,2,88.76, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0339123,50.94834193,1.1,97,17,7,2,88.76, ,11
Southbound Deerfoot Trail at Anderson Road SE,-114.0339123,50.94834193,1.1,97,17,7,2,88.76, ,11
Northbound Shawville Boulevard at Shawville Ri SE,-114.0672296,50.90576627,9.8,54,8,13,48.3,89.34,Clear ,10
Deerfoot Trail and Douglasdale Boulevard SE,-114.0002899,50.94792208,8.7,32,8,21,64.4,89.2,27,11
Deerfoot Trail and Douglasdale Boulevard SE,-113.9898648,50.94685463,1.1,92,14,21,11.3,89.15, ,11
98 Avenue and Palisbriar Pa SW,-114.1111648,50.9649956,-0.4,28,30,16,32.2,88.92,Mostly Cloudy ,9
Westbound Anderson Road and Macleod Trail S,-114.0753733,50.95055534,10.3,77,35,16,24.1,88.75,Mainly Clear ,9
Bonaventure Drive and 94 Avenue SE,-114.0687682,50.96863426,-1.8,24,28,17,64.4,89.1,Clear ,9
Bonaventure Drive and 94 Avenue SE,-114.0687682,50.96863426,-1.8,24,28,17,64.4,89.1,Clear ,9
Bonaventure Drive and 94 Avenue SE,-114.0687682,50.96863426,2.6,90,34,34,22.5,87.87,Rain Showers ,9
Bonaventure Drive and 94 Avenue SE,-114.0687682,50.96863426,2.6,90,34,34,22.5,87.87,Rain Showers ,9
Stoney Trail at Macleod Trail SW,-114.0630856,50.8929338,-0.8,23,28,23,56.3,88.58,Mainly Clear ,10
Northbound Deerfoot Trail and Southland Drive SE,-114.0325634,50.96612535,8.1,91,34,16,9.7,88.41,"Rain Showers, ",11
Northbound Deerfoot Trail and Southland Drive SE,-114.0325634,50.96612535,8.1,91,34,16,9.7,88.41,"Rain Showers, ",11
Northbound Deerfoot Trail and Southland Drive SE,-114.0325634,50.96612535,8.1,91,34,16,9.7,88.41,"Rain Showers, ",11
Northbound Deerfoot Trail and Southland Drive SE,-114.0325634,50.96612535,8.1,91,34,16,9.7,88.41,"Rain Showers, ",11
Northbound Deerfoot Trail and Southland Drive SE,-114.0325634,50.96612535,8.1,91,34,16,9.7,88.41,"Rain Showers, ",11
Northbound Deerfoot Trail and Southland Drive SE,-114.0325634,50.96612535,8.1,91,34,16,9.7,88.41,"Rain Showers, ",11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,8.7,85,5,9,32.2,88.6,Mostly Cloudy ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,8.7,85,5,9,32.2,88.6,Mostly Cloudy ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,8.7,85,5,9,32.2,88.6,Mostly Cloudy ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,8.7,85,5,9,32.2,88.6,Mostly Cloudy ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,8.7,85,5,9,32.2,88.6,Mostly Cloudy ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,8.7,85,5,9,32.2,88.6,Mostly Cloudy ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,3.7,96,36,14,2,89.04, ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,3.7,96,36,14,2,89.04, ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,3.7,96,36,14,2,89.04, ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,3.7,96,36,14,2,89.04, ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,3.7,96,36,14,2,89.04, ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,3.7,96,36,14,2,89.04, ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.0344425,50.96710992,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.0344425,50.96710992,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.0344425,50.96710992,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.0344425,50.96710992,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.0344425,50.96710992,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.0344425,50.96710992,5.9,34,13,9,64.4,89.55,Mainly Clear ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,-24.4,73,36,15,0.8,89.8,Moderate Snow ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,-24.4,73,36,15,0.8,89.8,Moderate Snow ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,-24.4,73,36,15,0.8,89.8,Moderate Snow ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,-24.4,73,36,15,0.8,89.8,Moderate Snow ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,-24.4,73,36,15,0.8,89.8,Moderate Snow ,11
Northbound Deerfoot Trail and Southland Drive SE,-114.036222,50.97058953,-24.4,73,36,15,0.8,89.8,Moderate Snow ,11
Southbound 14 Street approaching Southland Drive SW,-114.0952145,50.96545712,8.2,32,23,24,56.3,87.99,26,9
Southbound 14 Street approaching Southland Drive SW,-114.0952145,50.96545712,8.2,32,23,24,56.3,87.99,26,9
Southbound 14 Street approaching Southland Drive SW,-114.0952145,50.96545712,8.2,32,23,24,56.3,87.99,26,9
Southbound 14 Street approaching Southland Drive SW,-114.0952145,50.96545712,8.2,32,23,24,56.3,87.99,26,9
Southbound 14 Street approaching Southland Drive SW,-114.0982872,50.9614877,18.4,68,8,19,40.2,89.69,31,9
Southbound 14 Street approaching Southland Drive SW,-114.0982872,50.9614877,18.4,68,8,19,40.2,89.69,31,9
Southbound 14 Street approaching Southland Drive SW,-114.0982872,50.9614877,18.4,68,8,19,40.2,89.69,31,9
Southbound 14 Street approaching Southland Drive SW,-114.0982872,50.9614877,18.4,68,8,19,40.2,89.69,31,9
Southbound 14 Street approaching Southland Drive SW,-114.0953488,50.96386319,-11.2,85,35,27,24.1,87.34,Mostly Cloudy ,9
Southbound 14 Street approaching Southland Drive SW,-114.0953488,50.96386319,-11.2,85,35,27,24.1,87.34,Mostly Cloudy ,9
Southbound 14 Street approaching Southland Drive SW,-114.0953488,50.96386319,-11.2,85,35,27,24.1,87.34,Mostly Cloudy ,9
Southbound 14 Street approaching Southland Drive SW,-114.0953488,50.96386319,-11.2,85,35,27,24.1,87.34,Mostly Cloudy ,9
Southbound 14 Street approaching Southland Drive SW,-114.0953516,50.96203447,11.6,37,9,19,8.1,88.53,29,9
Southbound 14 Street approaching Southland Drive SW,-114.0953516,50.96203447,11.6,37,9,19,8.1,88.53,29,9
Southbound 14 Street approaching Southland Drive SW,-114.0953516,50.96203447,11.6,37,9,19,8.1,88.53,29,9
Southbound 14 Street approaching Southland Drive SW,-114.0953516,50.96203447,11.6,37,9,19,8.1,88.53,29,9
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0295495,50.95773034,10.3,61,36,3,24.1,88.18,Clear ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0295495,50.95773034,10.3,61,36,3,24.1,88.18,Clear ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0295495,50.95773034,10.3,61,36,3,24.1,88.18,Clear ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0625085,51.06700065,-5.9,75,12,4,24.1,88.98,Mostly Cloudy ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0625085,51.06700065,-5.9,75,12,4,24.1,88.98,Mostly Cloudy ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0625085,51.06700065,-5.9,75,12,4,24.1,88.98,Mostly Cloudy ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0306453,50.9487729,-22.4,73,1,23,4.8,89.68,Snow Grains ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0306453,50.9487729,-22.4,73,1,23,4.8,89.68,Snow Grains ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0306453,50.9487729,-22.4,73,1,23,4.8,89.68,Snow Grains ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0289483,50.9551165,4.4,76,31,5,24.1,88.73,Mainly Clear ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0289483,50.9551165,4.4,76,31,5,24.1,88.73,Mainly Clear ,11
Southbound Deerfoot Trail and Bow Bottom Trail SE,-114.0289483,50.9551165,4.4,76,31,5,24.1,88.73,Mainly Clear ,11
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,8.6,62,23,8,24.1,89.21,Mainly Clear ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,8.6,62,23,8,24.1,89.21,Mainly Clear ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,8.6,62,23,8,24.1,89.21,Mainly Clear ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0721311,50.92231031,-4.6,91,35,12,4.8,89.41, ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0721311,50.92231031,-4.6,91,35,12,4.8,89.41, ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0721311,50.92231031,-4.6,91,35,12,4.8,89.41, ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,4.1,64,31,6,64.4,88.78,Cloudy ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,4.1,64,31,6,64.4,88.78,Cloudy ,10
Southbound Macleod Trail and James Mckevitt Road SW,-114.0724042,50.92160731,4.1,64,31,6,64.4,88.78,Cloudy ,10
Eastbound Anderson Road approaching Deerfoot Trail SE,-114.0255924,50.95156889,10.2,67,35,22,64.4,89.15,Mainly Clear ,11
Woodfield Road and 130 Avenue SW,-114.1323258,50.93613481,6.8,28,28,22,48.3,88.73,27,9
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0391731,50.99415668,15.8,48,13,14,24.1,88.96,32,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0391731,50.99415668,15.8,48,13,14,24.1,88.96,32,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0330144,50.99797826,9.9,90,32,15,9.7,88.3, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0330144,50.99797826,9.9,90,32,15,9.7,88.3, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0348531,50.99321537,-17.1,79,20,11,8.1,89.74, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0348531,50.99321537,-17.1,79,20,11,8.1,89.74, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0347568,50.99469845,-18.9,82,19,12,8.1,89.71, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0347568,50.99469845,-18.9,82,19,12,8.1,89.71, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0349325,50.9884885,-30.2,62,1,14,8.1,88.6,Haze ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0349325,50.9884885,-30.2,62,1,14,8.1,88.6,Haze ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0345124,50.99553197,-1,97,1,7,0.4,87.3, ,11
Northbound Deerfoot Trail and Glenmore Trail SE,-114.0345124,50.99553197,-1,97,1,7,0.4,87.3, ,11
